race_id	horse_id	target_mod	target	rank	tansho_odds	popularity	race_class	month	pred	calibrated_pred	expected_value	calibrated_expected_value
202408030101	7422	0	0	14	208.5	13	1	3	0.007502436191870565	0.002932551319648094	1.5642579460050128	0.6114369501466276
202408030101	5698	0	0	15	127.4	11	1	3	0.009611032871195632	0.003669724770642202	1.2244455877903235	0.4675229357798166
202408030101	6184	0	0	16	349.1	15	1	3	0.006667903185539094	0.0012414649286157666	2.327765002071698	0.43339540657976416
202406030310	3531	1	1	1	5.2	3	3	2	0.12976277996774993	0.1111111111111111	0.6747664558322997	0.5777777777777777
202406030310	1585	0	0	2	9.4	5	3	2	0.09975547493303857	0.09271523178807947	0.9377014643705627	0.871523178807947
202406030310	1071	0	0	3	4.5	2	3	2	0.18373757170021493	0.16931982633863968	0.8268190726509672	0.7619392185238786
202406030310	2348	0	0	4	5.7	4	3	2	0.2184845374097269	0.20592193808882908	1.2453618632354433	1.1737550471063258
202406030310	619	0	0	5	33.2	9	3	2	0.03195224230411949	0.023792862141357594	1.0608144444967673	0.7899230230930722
202406030310	1638	0	0	6	17.6	7	3	2	0.0607721351537513	0.0520431765612953	1.069589578706023	0.9159599074787973
202406030310	76	0	0	7	46.8	10	3	2	0.02823078366958505	0.023792862141357594	1.3212006757365802	1.1135059482155354
202406030310	1222	0	0	8	14.3	6	3	2	0.06454424903139465	0.06650544135429262	0.9229827611489435	0.9510278113663846
202406030310	1374	0	0	9	3.6	1	3	2	0.2939207242527194	0.2688821752265861	1.05811460730979	0.9679758308157099
202406030310	923	0	0	10	54.5	11	3	2	0.022133634416033866	0.019950997549877492	1.2062830756738456	1.0873293664683232
202406030310	1351	0	0	11	96.4	13	3	2	0.012987306353734537	0.006495615459564794	1.2519763325000095	0.6261773303020461
202406030310	3432	0	0	12	22.4	8	3	2	0.1707037282654882	0.15358361774744028	3.8237635131469356	3.4402730375426622
202406030310	1326	0	0	13	128.2	14	3	2	0.007998769859156478	0.003669724770642202	1.0254422959438603	0.47045871559633023
202406030310	968	0	0	14	143.3	15	3	2	0.007156204466766818	0.002644336712208021	1.025484100087685	0.37893345085940944
202406030310	1622	0	0	15	57.5	12	3	2	0.017851765313502115	0.013140604467805518	1.0264765055263716	0.7555847568988173
202408040709	2376	1	1	1	4.2	3	5	5	0.14872892868699722	0.1111111111111111	0.6246615004853884	0.4666666666666667
202408040709	3365	0	0	2	8.1	5	5	5	0.17005499836520416	0.15358361774744028	1.3774454867581536	1.2440273037542662
202408040709	2808	0	0	3	7.6	4	5	5	0.07601583734541648	0.0681159420289855	0.5777203638251652	0.5176811594202897
202408040709	3497	0	0	4	20.5	7	5	5	0.04373318697685789	0.035748792270531404	0.8965303330255868	0.7328502415458937
202408040709	1980	0	0	5	27.3	8	5	5	0.039628179230650096	0.034375	1.0818492929967476	0.9384375000000001
202408040709	1680	0	0	6	50.0	9	5	5	0.02221227734884741	0.019950997549877492	1.1106138674423705	0.9975498774938746
202408040709	4458	0	0	7	3.7	2	5	5	0.353858992598317	0.3710144927536232	1.3092782726137728	1.3727536231884059
202408040709	3043	0	0	8	3.3	1	5	5	0.21390189282201816	0.20592193808882908	0.7058762463126599	0.6795423956931359
202408040709	292	0	0	9	244.2	12	5	5	0.006990658244236061	0.0012414649286157666	1.7071187432424462	0.30316573556797016
202408040709	606	0	0	10	18.4	6	5	5	0.04499633308286845	0.035748792270531404	0.8279325287247794	0.6577777777777778
202408040709	1894	0	0	11	56.3	10	5	5	0.020254932710030666	0.019950997549877492	1.1403527115747265	1.1232411620581029
202408040709	3793	0	0	12	132.1	11	5	5	0.007096174901961681	0.002644336712208021	0.937404704549138	0.34931687968267955
202406050312	7604	1	1	1	3.4	1	3	11	0.19917987643857302	0.189873417721519	0.6772115798911482	0.6455696202531646
202406050312	7760	1	0	2	4.9	2	3	11	0.1392230969716458	0.1111111111111111	0.6821931751610645	0.5444444444444445
202406050312	3771	0	0	3	6.0	3	3	11	0.11249540418468222	0.1058282208588957	0.6749724251080933	0.6349693251533742
202406050312	2847	0	0	4	19.0	8	3	11	0.16040747238791286	0.13915857605177995	3.0477419753703443	2.6440129449838192
202406050312	1022	0	0	5	23.8	9	3	11	0.05736585993713783	0.0520431765612953	1.3653074665038805	1.238627602158828
202406050312	2624	0	0	6	66.4	10	3	11	0.015689484832630746	0.007532956685499058	1.0417817928866817	0.5001883239171375
202406050312	951	0	0	7	67.8	11	3	11	0.014614704620237083	0.007532956685499058	0.9908769732520742	0.5107344632768361
202406050312	2610	0	0	8	7.9	5	3	11	0.10736078635485015	0.1058282208588957	0.8481502122033162	0.8360429447852761
202406050312	474	0	0	9	394.3	16	3	11	0.006759537570740971	0.0012414649286157666	2.6652856641431653	0.48950962135319676
202406050312	7121	0	0	10	6.8	4	3	11	0.12051249318658444	0.1111111111111111	0.8194849536687742	0.7555555555555555
202406050312	7982	0	0	11	9.6	6	3	11	0.04393110657285176	0.035748792270531404	0.4217386230993769	0.34318840579710147
202406050312	2495	0	0	12	142.2	13	3	11	0.008608978216979299	0.003669724770642202	1.2241967024544562	0.5218348623853211
202406050312	2562	0	0	13	96.0	12	3	11	0.015638347620349116	0.007532956685499058	1.5012813715535152	0.7231638418079096
202406050312	6621	0	0	14	15.2	7	3	11	0.07351543082793562	0.0681159420289855	1.1174345485846213	1.0353623188405794
202406050312	2763	0	0	15	183.4	14	3	11	0.0071585005390159915	0.002644336712208021	1.3128689988555329	0.48497135301895106
202406050312	1181	0	0	16	241.7	15	3	11	0.00657331925218472	0.0	1.5887712632530469	0.0
202408050707	4734	1	1	1	5.3	3	2	9	0.13261896808104315	0.1111111111111111	0.7028805308295286	0.5888888888888888
202408050707	4576	1	0	2	7.2	5	2	9	0.1531937325377954	0.12564543889845095	1.102994874272127	0.9046471600688468
202408050707	6865	0	0	3	2.9	1	2	9	0.29976396319739723	0.2688821752265861	0.869315493272452	0.7797583081570996
202408050707	7528	0	0	4	4.3	2	2	9	0.21879366968172445	0.20592193808882908	0.9408127796314151	0.885464333781965
202408050707	7197	0	0	5	8.8	6	2	9	0.10083591243782557	0.09271523178807947	0.8873560294528651	0.8158940397350994
202408050707	2570	0	0	6	37.9	8	2	9	0.02336420561077315	0.019950997549877492	0.8855033926483024	0.756142807140357
202408050707	2677	0	0	7	6.8	4	2	9	0.13249951971072094	0.1111111111111111	0.9009967340329024	0.7555555555555555
202408050707	4460	0	0	8	24.6	7	2	9	0.034531660339231184	0.02585604472396925	0.8494788443450871	0.6360587002096436
202408050707	7095	0	0	9	101.8	9	2	9	0.010844995677901008	0.006495615459564794	1.1040205600103226	0.661253653783696
202408050707	3679	0	0	10	106.3	10	2	9	0.010095149360657038	0.003669724770642202	1.073114377037843	0.3900917431192661
202408050707	2551	0	0	11	134.7	11	2	9	0.007588391985393449	0.002932551319648094	1.0221564004324974	0.3950146627565982
202410010109	1125	1	1	1	6.5	3	5	0	0.1834562976381121	0.16877637130801687	1.1924659346477287	1.0970464135021096
202410010109	1696	1	0	2	79.4	11	5	0	0.01264434053680255	0.006495615459564794	1.0039606386221227	0.5157518674894447
202410010109	1489	0	0	3	20.5	6	5	0	0.051783777887733855	0.04914004914004914	1.061567446698544	1.0073710073710074
202410010109	2118	0	0	4	54.0	10	5	0	0.020621362657639617	0.019950997549877492	1.1135535835125394	1.0773538676933845
202410010109	2626	0	0	5	2.0	1	5	0	0.36800887848426506	0.3710144927536232	0.7360177569685301	0.7420289855072464
202410010109	1793	0	0	6	131.7	12	5	0	0.007764349907774485	0.003669724770642202	1.0225648828538996	0.48330275229357794
202410010109	800	0	0	7	24.1	7	5	0	0.038422609999201315	0.034375	0.9259849009807517	0.8284375000000002
202410010109	3345	0	0	8	13.4	4	5	0	0.0763385331692392	0.0681159420289855	1.0229363444678055	0.9127536231884056
202410010109	3532	0	0	9	134.9	13	5	0	0.007878171336119321	0.003669724770642202	1.0627653132424966	0.4950458715596331
202410010109	2205	0	0	10	189.4	16	5	0	0.0067806252065261445	0.0012414649286157666	1.2842504141160518	0.2351334574798262
202410010109	3691	0	0	11	3.7	2	5	0	0.24768824046641402	0.24095139607032057	0.916446489725732	0.8915201654601861
202410010109	1418	0	0	12	29.2	8	5	0	0.04193972999944147	0.035748792270531404	1.2246401159836908	1.0438647342995169
202410010109	3487	0	0	13	14.8	5	5	0	0.07432491457280035	0.0681159420289855	1.1000087356774453	1.0081159420289854
202410010109	413	0	0	14	38.5	9	5	0	0.028608578586407713	0.023792862141357594	1.101430275576697	0.9160251924422673
202410010109	1250	0	0	15	154.3	14	5	0	0.016314697966275105	0.013140604467805518	2.517357896196249	2.0275952693823918
202410010109	2584	0	0	16	186.1	15	5	0	0.0067806252065261445	0.0012414649286157666	1.2618743509345154	0.23103662321539414
202406020306	6884	1	1	1	3.2	2	2	2	0.18666250331462636	0.16931982633863968	0.5973200106068044	0.541823444283647
202406020306	3896	0	0	2	27.1	6	2	2	0.027651771956809203	0.022779043280182234	0.7493630200295295	0.6173120728929385
202406020306	4672	0	0	3	4.5	3	2	2	0.14597073383306178	0.1111111111111111	0.656868302248778	0.5
202406020306	6360	0	0	4	3.0	1	2	2	0.2804717854173118	0.2537313432835821	0.8414153562519355	0.7611940298507462
202406020306	7708	0	0	5	29.3	7	2	2	0.03935956496130951	0.034375	1.1532352533663688	1.0071875000000001
202406020306	3955	0	0	6	43.1	8	2	2	0.021221205147220132	0.019950997549877492	0.9146339418451878	0.85988799439972
202406020306	4341	0	0	7	10.1	5	2	2	0.08864320085225919	0.08482490272373541	0.8952963286078177	0.8567315175097276
202406020306	7334	0	0	8	155.6	10	2	2	0.009929474760886431	0.003669724770642202	1.5450262727939286	0.5710091743119267
202406020306	5561	0	0	9	46.1	9	2	2	0.023287556597474147	0.019950997549877492	1.0735563591435582	0.9197409870493525
202406020306	6709	0	0	10	5.9	4	2	2	0.12353861078214637	0.1111111111111111	0.7288778036146636	0.6555555555555556
202406020306	7126	0	0	11	712.5	12	2	2	0.006667903185539094	0.0012414649286157666	4.750881019696604	0.8845437616387337
202406020306	5107	0	0	12	692.6	11	2	2	0.006667903185539094	0.0012414649286157666	4.618189746304377	0.8598386095592799
202403010310	3447	1	1	1	8.0	4	5	3	0.1118160246108587	0.1058282208588957	0.8945281968868696	0.8466257668711656
202403010310	3141	0	0	2	5.4	3	5	3	0.14527067636435156	0.1111111111111111	0.7844616523674985	0.6
202403010310	2046	0	0	3	11.5	7	5	3	0.10550454336735449	0.09271523178807947	1.2133022487245766	1.066225165562914
202403010310	1758	0	0	4	8.7	5	5	3	0.08342288452076728	0.08	0.7257790953306753	0.696
202403010310	3058	0	0	5	17.7	9	5	3	0.04536194761530512	0.035748792270531404	0.8029064727909005	0.6327536231884058
202403010310	1263	0	0	6	14.2	8	5	3	0.0966924777460696	0.08482490272373541	1.373033183994188	1.2045136186770429
202403010310	2368	0	0	7	8.9	6	5	3	0.11939830682873782	0.1111111111111111	1.0626449307757666	0.9888888888888889
202403010310	3489	0	0	8	25.5	10	5	3	0.04846587797379216	0.04225352112676056	1.2358798883317001	1.0774647887323943
202403010310	3700	0	0	9	4.1	1	5	3	0.1271560888078067	0.1111111111111111	0.5213399641120074	0.4555555555555555
202403010310	2188	0	0	10	262.6	15	5	3	0.006918861752566997	0.0012414649286157666	1.8168930962240935	0.32600869025450036
202403010310	3472	0	0	11	5.4	2	5	3	0.1630378753085216	0.13915857605177995	0.8804045266660167	0.7514563106796117
202403010310	3347	0	0	12	97.0	12	5	3	0.01312447742872627	0.006495615459564794	1.2730743105864482	0.6300746995777851
202403010310	2470	0	0	13	186.0	13	5	3	0.0067806252065261445	0.0012414649286157666	1.2611962884138628	0.2309124767225326
202403010310	3148	0	0	14	247.0	14	5	3	0.0071016915046644225	0.002644336712208021	1.7541178016521124	0.6531511679153812
202403010310	2005	0	0	15	56.0	11	5	3	0.01772459002728052	0.013140604467805518	0.9925770415277091	0.735873850197109
202404030304	1951	1	1	1	5.8	3	5	7	0.18839913052478172	0.16931982633863968	1.092714957043734	0.9820549927641101
202404030304	1669	0	0	2	2.5	1	5	7	0.31092257236249066	0.28187919463087246	0.7773064309062266	0.7046979865771812
202404030304	1333	0	0	3	6.9	4	5	7	0.16411012127414396	0.13915857605177995	1.1323598367915932	0.9601941747572816
202404030304	675	0	0	4	3.9	2	5	7	0.2111927121978783	0.20592193808882908	0.8236515775717254	0.8030955585464334
202404030304	605	0	0	5	8.5	5	5	7	0.1792898376160244	0.15358361774744028	1.5239636197362074	1.3054607508532423
202404030304	1807	0	0	6	16.9	6	5	7	0.04588320963277275	0.035748792270531404	0.7754262427938594	0.6041545893719806
202404030304	31	0	0	7	17.5	7	5	7	0.05209397732243184	0.04914004914004914	0.9116446031425571	0.8599508599508598
202404030304	189	0	0	8	73.7	9	5	7	0.015677813214035195	0.007532956685499058	1.155454833874394	0.5551789077212806
202404030304	2107	0	0	9	29.1	8	5	7	0.03327327209856086	0.023792862141357594	0.9682522180681211	0.6923722883135061
